,X,Y,Hardness,Modulus
42,0.010526315789473684,0.08947368421052632,0.4239285518360027,0.08442347206548437
43,0.015789473684210527,0.08947368421052632,0.2982176807119374,0.06437249744570539
44,0.021052631578947368,0.08947368421052632,0.14731591558788257,0.045753031718738804
45,0.02631578947368421,0.08947368421052632,0.10569764451915523,0.036977764139098035
46,0.031578947368421054,0.08947368421052632,0.09530322889480718,0.03101512460155036
47,0.03684210526315789,0.08947368421052632,0.10582952900617137,0.029169825410079613
48,0.042105263157894736,0.08947368421052632,0.12681618698539174,0.02938319639164734
49,0.04736842105263158,0.08947368421052632,0.11892592170428515,0.02879422087388629
50,0.05263157894736842,0.08947368421052632,0.08793411781491697,0.027563368156662223
51,0.05789473684210527,0.08947368421052632,0.09451405765528963,0.029538086258871103
52,0.06315789473684211,0.08947368421052632,0.14805867715783838,0.035519767885371166
53,0.06842105263157894,0.08947368421052632,0.16406553177352953,0.036618427620124114
54,0.07368421052631578,0.08947368421052632,0.1049968566155052,0.0279510435713828
55,0.07894736842105264,0.08947368421052632,0.05759612703867212,0.03970553539280631
56,0.08421052631578947,0.08947368421052632,0.05103320699600793,0.12293659275980573
57,0.08947368421052632,0.08947368421052632,0.04437633471640282,0.18784472571196648
58,0.09473684210526316,0.08947368421052632,0.03696784454127045,0.10616946334541588
59,0.1,0.08947368421052632,0.029559354366138088,0.024494200978865305
60,0.0,0.08421052631578947,0.2176373287002268,0.10335434063692925
61,0.005263157894736842,0.08421052631578947,0.26338428547472564,0.10882874351931641
62,0.010526315789473684,0.08421052631578947,0.30913124224922445,0.11430314640170358
63,0.015789473684210527,0.08421052631578947,0.23215998836625418,0.13144054395772378
64,0.021052631578947368,0.08421052631578947,0.13984895815110016,0.1500358158479481
65,0.02631578947368421,0.08421052631578947,0.11968141931057355,0.1087999966190885
66,0.031578947368421054,0.08421052631578947,0.12012630657708336,0.05046957992763351
67,0.03684210526315789,0.08421052631578947,0.11409590836170906,0.02918127742655429
68,0.042105263157894736,0.08421052631578947,0.10482786740539278,0.026414032020662958
69,0.04736842105263158,0.08421052631578947,0.09461627848531264,0.025911287661891682
70,0.05263157894736842,0.08421052631578947,0.08364985119422143,0.027220144140816447
71,0.05789473684210527,0.08421052631578947,0.08820123163425514,0.02990778594637672
72,0.06315789473684211,0.08421052631578947,0.11214987173819495,0.03431890941023137
73,0.06842105263157894,0.08421052631578947,0.16324312639983243,0.04096951245448546
74,0.07368421052631578,0.08421052631578947,0.2686256101768657,0.05209907465953849
75,0.07894736842105264,0.08421052631578947,0.33540223867305646,0.07060008695606604
76,0.08421052631578947,0.08421052631578947,0.26705837368630003,0.11490117457275402
77,0.08947368421052632,0.08421052631578947,0.19851301486841844,0.14840314179046923
78,0.09473684210526316,0.08421052631578947,0.12835570540153557,0.09551214581640112
79,0.1,0.08421052631578947,0.05819839593465271,0.04262114984233299
80,0.0,0.07894736842105264,0.14547028974786722,0.04896354142743697
81,0.005263157894736842,0.07894736842105264,0.15698760196579867,0.0975550984425923
82,0.010526315789473684,0.07894736842105264,0.16850491418373012,0.14614665545774763
83,0.015789473684210527,0.07894736842105264,0.15770982446393972,0.20710734438810866
84,0.021052631578947368,0.07894736842105264,0.14412568450193405,0.26961417480787037
85,0.02631578947368421,0.07894736842105264,0.143658542971679,0.19101584091024235
86,0.031578947368421054,0.07894736842105264,0.1469391152790669,0.07210174577907436
87,0.03684210526315789,0.07894736842105264,0.11922975045460166,0.028514704331645983
88,0.042105263157894736,0.07894736842105264,0.07602541706420989,0.02259118972608742
89,0.04736842105263158,0.07894736842105264,0.0715547973103372,0.02372058441302638
90,0.05263157894736842,0.07894736842105264,0.0980711484656798,0.030492306533963353
91,0.05789473684210527,0.07894736842105264,0.11164981370424511,0.03579445510750485
92,0.06315789473684211,0.07894736842105264,0.10905637154683882,0.03925963674680197
93,0.06842105263157894,0.07894736842105264,0.20376629468532748,0.053282300990897584
94,0.07368421052631578,0.07894736842105264,0.49308294841560735,0.08841993044459036
95,0.07894736842105264,0.07894736842105264,0.6865064742964323,0.11408652980719405
96,0.08421052631578947,0.07894736842105264,0.5443040527041693,0.10660452385098633
97,0.08947368421052632,0.07894736842105264,0.4016734567207652,0.09810836228748301
98,0.09473684210526316,0.07894736842105264,0.25561746560823345,0.08149895586561505
99,0.1,0.07894736842105264,0.1095614744957017,0.06488954944374707
100,0.0,0.0736842105263158,0.21896088912414496,0.043285491083514406
101,0.005263157894736842,0.0736842105263158,0.15788546673104814,0.07155865462385953
102,0.010526315789473684,0.0736842105263158,0.0968100443379513,0.09983181816420465
103,0.015789473684210527,0.0736842105263158,0.10028910013945998,0.14655752377153553
104,0.021052631578947368,0.0736842105263158,0.11183746571529432,0.19558979713723965
105,0.02631578947368421,0.0736842105263158,0.1414917967234488,0.14590606944615392
106,0.031578947368421054,0.0736842105263158,0.17631926071226614,0.06801777002455679
107,0.03684210526315789,0.0736842105263158,0.16259845467387493,0.03741135444705171
108,0.042105263157894736,0.0736842105263158,0.12460351362187946,0.03044588079159267
109,0.04736842105263158,0.0736842105263158,0.1079561213123378,0.028203654744495023
110,0.05263157894736842,0.0736842105263158,0.1083867679967592,0.02974002678408649
111,0.05789473684210527,0.0736842105263158,0.14851755520988222,0.03732437921648061
112,0.06315789473684211,0.0736842105263158,0.23827351808388225,0.05246870713987804
113,0.06842105263157894,0.0736842105263158,0.3503859851884684,0.07249863626273842
114,0.07368421052631578,0.0736842105263158,0.5072114607542276,0.10229976778452482
115,0.07894736842105264,0.0736842105263158,0.5962733083501918,0.11910804816528772
116,0.08421052631578947,0.0736842105263158,0.44816245805187654,0.09044134955246881
117,0.08947368421052632,0.0736842105263158,0.30572819231751985,0.06910923598177339
118,0.09473684210526316,0.0736842105263158,0.20870660309483255,0.10645380274806635
119,0.1,0.0736842105263158,0.11168501387214524,0.1437983695143593
120,0.0,0.06842105263157895,0.3340679565943196,0.05152536898689768
121,0.005263157894736842,0.06842105263157895,0.18943891671749125,0.041355696878838534
122,0.010526315789473684,0.06842105263157895,0.04480987684066294,0.031186024770779405
123,0.015789473684210527,0.06842105263157895,0.04773392998007597,0.04708866857011689
124,0.021052631578947368,0.06842105263157895,0.06910211974651917,0.06625035185787893
125,0.02631578947368421,0.06842105263157895,0.13185537335826553,0.0644175506234245
126,0.031578947368421054,0.06842105263157895,0.20643293092581277,0.05658632523976532
127,0.03684210526315789,0.06842105263157895,0.21689140521497138,0.049040354051118625
128,0.042105263157894736,0.06842105263157895,0.1952903378649357,0.04163700995997818
129,0.04736842105263158,0.06842105263157895,0.16134681822204605,0.03459351752748767
130,0.05263157894736842,0.06842105263157895,0.11752933674487318,0.027837906421917108
131,0.05789473684210527,0.06842105263157895,0.18921934226856144,0.0376095190248414
132,0.06315789473684211,0.06842105263157895,0.4052937065433259,0.06804016126338427
133,0.06842105263157894,0.06842105263157895,0.5273189677537943,0.09368741345898746
134,0.07368421052631578,0.06842105263157895,0.46124602283566957,0.10976788556871138
135,0.07894736842105264,0.06842105263157895,0.37994374195548797,0.1131395880968
136,0.08421052631578947,0.06842105263157895,0.24533878520810767,0.07203059708916565
137,0.08947368421052632,0.06842105263157895,0.12432415469839009,0.04619458201814288
138,0.09473684210526316,0.06842105263157895,0.1120321340899743,0.14254237444001416
139,0.1,0.06842105263157895,0.09974011348155852,0.2388901668618854
140,0.0,0.06315789473684211,0.2609961146824154,0.03903207928614711
141,0.005263157894736842,0.06315789473684211,0.14547442337105057,0.024848004743153896
142,0.010526315789473684,0.06315789473684211,0.02995273205968575,0.010663930200160682
143,0.015789473684210527,0.06315789473684211,0.037794589139374606,0.0166105496441396
144,0.021052631578947368,0.06315789473684211,0.06105688976794518,0.025073505836490033
145,0.02631578947368421,0.06315789473684211,0.110704201681447,0.03395714046533455
146,0.031578947368421054,0.06315789473684211,0.1678900882477863,0.04296096893317737
147,0.03684210526315789,0.06315789473684211,0.18908539140571548,0.04654973952317072
148,0.042105263157894736,0.06315789473684211,0.1922854028594396,0.047430981174239356
149,0.04736842105263158,0.06315789473684211,0.16144299617659355,0.04079089736676919
150,0.05263157894736842,0.06315789473684211,0.10336665498449135,0.02813375319246798
151,0.05789473684210527,0.06315789473684211,0.149830490732626,0.031837807746112085
152,0.06315789473684211,0.06315789473684211,0.32696954765605674,0.055993360709687856
153,0.06842105263157894,0.06315789473684211,0.4132048123900257,0.09050936085511758
154,0.07368421052631578,0.06315789473684211,0.31763249274507055,0.14574625536425545
155,0.07894736842105264,0.06315789473684211,0.2236216063208236,0.17117361985588686
156,0.08421052631578947,0.06315789473684211,0.13507573616905555,0.09226762928624688
157,0.08947368421052632,0.06315789473684211,0.058007775821765736,0.03131904670858818
158,0.09473684210526316,0.06315789473684211,0.07276309391030265,0.11402972806678138
159,0.1,0.06315789473684211,0.08751841199883957,0.19674040942497456
160,0.0,0.05789473684210527,0.09383481807947208,0.01617220578332966
161,0.005263157894736842,0.05789473684210527,0.06375095835816805,0.015187945412137364
162,0.010526315789473684,0.05789473684210527,0.03366709863686402,0.01420368504094507
163,0.015789473684210527,0.05789473684210527,0.04916316295801444,0.020627798855882798
164,0.021052631578947368,0.05789473684210527,0.07035671778447167,0.027977959444086768
165,0.02631578947368421,0.05789473684210527,0.08379565584881082,0.029010784639564195
166,0.031578947368421054,0.05789473684210527,0.09501898912397339,0.02823865686569117
167,0.03684210526315789,0.05789473684210527,0.12022989542128354,0.036999317929215444
168,0.042105263157894736,0.05789473684210527,0.15243458822966746,0.05052637341143838
169,0.04736842105263158,0.05789473684210527,0.13489191465356082,0.046892035734195155
170,0.05263157894736842,0.05789473684210527,0.07755134796986163,0.02952858352937897
171,0.05789473684210527,0.05789473684210527,0.07039631989938344,0.023037670923837718
172,0.06315789473684211,0.05789473684210527,0.12597321509543152,0.030137432817390165
173,0.06842105263157894,0.05789473684210527,0.1535670880617105,0.0751478933511883
174,0.07368421052631578,0.05789473684210527,0.12519491656845097,0.19597975116547828
175,0.07894736842105264,0.05789473684210527,0.09730318606617863,0.261208897528761
176,0.08421052631578947,0.05789473684210527,0.07109299903236133,0.1318285538135202
177,0.08947368421052632,0.05789473684210527,0.04923522631639373,0.02046307072607133
178,0.09473684210526316,0.05789473684210527,0.06219676814322411,0.053216472660958414
179,0.1,0.05789473684210527,0.07515830997005449,0.0859698745958455
180,0.0,0.05263157894736843,0.1846869928490313,0.030326953176374277
181,0.005263157894736842,0.05263157894736843,0.17672103575531042,0.04177874826379873
182,0.010526315789473684,0.05263157894736843,0.16875507866158954,0.05323054335122319
183,0.015789473684210527,0.05263157894736843,0.14518654587664942,0.045680290781630224
184,0.021052631578947368,0.05263157894736843,0.11966769113030687,0.035754782254910085
185,0.02631578947368421,0.05263157894736843,0.08866258881044752,0.026968249421799234
186,0.031578947368421054,0.05263157894736843,0.056089987183869074,0.01850713821543389
187,0.03684210526315789,0.05263157894736843,0.09551103813087435,0.03110618537786026
188,0.042105263157894736,0.05263157894736843,0.17092891536467147,0.05423531172468249
189,0.04736842105263158,0.05263157894736843,0.19266039673662133,0.05730504869829418
190,0.05263157894736842,0.05263157894736843,0.17144276141909337,0.04432727417333743
191,0.05789473684210527,0.05263157894736843,0.18141244655329838,0.038743502777285894
192,0.06315789473684211,0.05263157894736843,0.23036628225216962,0.0424022352923659
193,0.06842105263157894,0.05263157894736843,0.23653205338149105,0.07868128549557643
194,0.07368421052631578,0.05263157894736843,0.1571216953717127,0.18020097107504846
195,0.07894736842105264,0.05263157894736843,0.09520980818334238,0.2354212376150943
196,0.08421052631578947,0.05263157894736843,0.09454256886989969,0.12859353751715036
197,0.08947368421052632,0.05263157894736843,0.09209537643358222,0.03361837858660606
198,0.09473684210526316,0.05263157894736843,0.07540855901426627,0.03346354899525976
199,0.1,0.05263157894736843,0.058721741594950305,0.03330871940391345
200,0.0,0.04736842105263159,0.4819499447165924,0.07409339728610853
201,0.005263157894736842,0.04736842105263159,0.4454459470804725,0.09737024086160237
202,0.010526315789473684,0.04736842105263159,0.40894194944435264,0.12064708443709621
203,0.015789473684210527,0.04736842105263159,0.3089337760752804,0.08756097687858101
204,0.021052631578947368,0.04736842105263159,0.20098758073958897,0.047429500428314654
205,0.02631578947368421,0.04736842105263159,0.1189499048075025,0.0272487706904386
206,0.031578947368421054,0.04736842105263159,0.04431466299073168,0.012768254298959773
207,0.03684210526315789,0.04736842105263159,0.10610149179568339,0.028138884060585158
208,0.042105263157894736,0.04736842105263159,0.23609935591149636,0.058435086898762645
209,0.04736842105263158,0.04736842105263159,0.31788452970455644,0.07116756133973165
210,0.05263157894736842,0.04736842105263159,0.3610995512394141,0.06984905306293385
211,0.05789473684210527,0.04736842105263159,0.4447888111969392,0.07405410957131207
212,0.06315789473684211,0.04736842105263159,0.5790708691827982,0.08516362206116035
213,0.06842105263157894,0.04736842105263159,0.5935791704197481,0.09733056535861852
214,0.07368421052631578,0.04736842105263159,0.36853995815887935,0.11161237027129657
215,0.07894736842105264,0.04736842105263159,0.19249646419795305,0.11697522763219516
216,0.08421052631578947,0.04736842105263159,0.18793798428682404,0.09112176856186593
217,0.08947368421052632,0.04736842105263159,0.17626168624881905,0.06598271352158204
218,0.09473684210526316,0.04736842105263159,0.10764284319580496,0.046558890721660584
219,0.1,0.04736842105263159,0.03902400014279086,0.027135067921739132
220,0.0,0.042105263157894736,0.5431566905374692,0.0861759881622378
221,0.005263157894736842,0.042105263157894736,0.545342643236986,0.11708833375580842
222,0.010526315789473684,0.042105263157894736,0.5475285959365028,0.14800067934937905
223,0.015789473684210527,0.042105263157894736,0.40044280783430564,0.1058971313093326
224,0.021052631578947368,0.042105263157894736,0.2346980521318942,0.05466659656508403
225,0.02631578947368421,0.042105263157894736,0.12868073259257762,0.029402607036299405
226,0.031578947368421054,0.042105263157894736,0.03972839481414523,0.011557630426218763
227,0.03684210526315789,0.042105263157894736,0.12788460972878476,0.02832155317872593
228,0.042105263157894736,0.042105263157894736,0.3045951009899603,0.06238992561252701
229,0.04736842105263158,0.042105263157894736,0.3897954133801688,0.07653386337651673
230,0.05263157894736842,0.042105263157894736,0.40178758267360376,0.07473825340465734
231,0.05789473684210527,0.042105263157894736,0.4728713052994818,0.07859997800097537
232,0.06315789473684211,0.042105263157894736,0.6178194695909135,0.08953337080751518
233,0.06842105263157894,0.042105263157894736,0.6658032967970623,0.09200376838042006
234,0.07368421052631578,0.042105263157894736,0.5198584498326446,0.07754817548605503
235,0.07894736842105264,0.042105263157894736,0.38725668442855504,0.06790926451713308
236,0.08421052631578947,0.042105263157894736,0.301355704485613,0.07512874028726173
237,0.08947368421052632,0.042105263157894736,0.21432400329122567,0.07845182704890774
238,0.09473684210526316,0.042105263157894736,0.11824653208527602,0.05060380174269226
239,0.1,0.042105263157894736,0.022169060879326387,0.022755776436476787
240,0.0,0.0368421052631579,0.3092931787999921,0.05865376249636105
241,0.005263157894736842,0.0368421052631579,0.4342040704326899,0.09196467702051771
242,0.010526315789473684,0.0368421052631579,0.5591149620653878,0.12527559154467435
243,0.015789473684210527,0.0368421052631579,0.40165409154382453,0.09480262115733538
244,0.021052631578947368,0.0368421052631579,0.20889675075297867,0.05635666515605944
245,0.02631578947368421,0.0368421052631579,0.112715950112678,0.03389808722868699
246,0.031578947368421054,0.0368421052631579,0.04412844665824742,0.016007331608144108
247,0.03684210526315789,0.0368421052631579,0.1636585579972516,0.032441685341136534
248,0.042105263157894736,0.0368421052631579,0.37724747673297315,0.06603859375089662
249,0.04736842105263158,0.0368421052631579,0.39506473544037835,0.07127990215748635
250,0.05263157894736842,0.0368421052631579,0.2562646661251303,0.05383673056153978
251,0.05789473684210527,0.0368421052631579,0.2068364612256529,0.04468992347518521
252,0.06315789473684211,0.0368421052631579,0.2691230868458889,0.045913572025820686
253,0.06842105263157894,0.0368421052631579,0.3819986848481992,0.056706875350671
254,0.07368421052631578,0.0368421052631579,0.5960522276146591,0.08663948822395116
255,0.07894736842105264,0.0368421052631579,0.7038588599291463,0.10556835998686688
256,0.08421052631578947,0.0368421052631579,0.4398013056617328,0.08598413786350761
257,0.08947368421052632,0.0368421052631579,0.19475632936759493,0.0660519138166707
258,0.09473684210526316,0.0368421052631579,0.10181197685966276,0.043335674382012544
259,0.1,0.0368421052631579,0.008867624351730578,0.020619434947354385
260,0.0,0.03157894736842106,0.16909599485742055,0.04281921477346359
261,0.005263157894736842,0.03157894736842106,0.3674840907578305,0.07620301558999827
262,0.010526315789473684,0.03157894736842106,0.5658721866582406,0.10958681640653295
263,0.015789473684210527,0.03157894736842106,0.3951491080550204,0.08505506582545688
264,0.021052631578947368,0.03157894736842106,0.17828713263884644,0.053283871319679446
265,0.02631578947368421,0.03157894736842106,0.10955085696392096,0.03745235371052825
266,0.031578947368421054,0.03157894736842106,0.08313620978649504,0.026175029500413127
267,0.03684210526315789,0.03157894736842106,0.1986818070329944,0.03890346790530479
268,0.042105263157894736,0.03157894736842106,0.38520752649145645,0.06363478761769983
269,0.04736842105263158,0.03157894736842106,0.35901944862503715,0.062343510412479784
270,0.05263157894736842,0.03157894736842106,0.1626603328987126,0.04023415567316763
271,0.05789473684210527,0.03157894736842106,0.05026856452690044,0.025044114934214285
272,0.06315789473684211,0.03157894736842106,0.0428359803482292,0.01850321669570949
273,0.06842105263157894,0.03157894736842106,0.17371301693030558,0.03233955017371127
274,0.07368421052631578,0.03157894736842106,0.581209295033879,0.08693034708472645
275,0.07894736842105264,0.03157894736842106,0.821257883451223,0.12177695742558192
276,0.08421052631578947,0.03157894736842106,0.4752395579667711,0.08751891477087928
277,0.08947368421052632,0.03157894736842106,0.15972295629316427,0.05532371317155344
278,0.09473684210526316,0.03157894736842106,0.08822014510631933,0.03963124001524227
279,0.1,0.03157894736842106,0.01671733391947441,0.02393876685893109
280,0.0,0.026315789473684216,0.21623146650466274,0.050360022936525056
281,0.005263157894736842,0.026315789473684216,0.38960129734184595,0.0791653447690217
282,0.010526315789473684,0.026315789473684216,0.5629711281790292,0.10797066660151836
283,0.015789473684210527,0.026315789473684216,0.3732115901695703,0.07800142013381593
284,0.021052631578947368,0.026315789473684216,0.13806088105428108,0.04068535262858857
285,0.02631578947368421,0.026315789473684216,0.13198514247744933,0.039124192771276836
286,0.031578947368421054,0.026315789473684216,0.19135939548303396,0.047778720813369556
287,0.03684210526315789,0.026315789473684216,0.23220365760328915,0.05004855127298835
288,0.042105263157894736,0.026315789473684216,0.26378292428087957,0.0491260329413702
289,0.04736842105263158,0.026315789473684216,0.240344944058594,0.04604225761552084
290,0.05263157894736842,0.026315789473684216,0.17289316631640755,0.041229476694286546
291,0.05789473684210527,0.026315789473684216,0.11263456257830341,0.033926798362882184
292,0.06315789473684211,0.026315789473684216,0.0613674263453024,0.02351174826876528
293,0.06842105263157894,0.026315789473684216,0.1164652370743531,0.029831360702330452
294,0.07368421052631578,0.026315789473684216,0.38429294172750844,0.06962029819125996
295,0.07894736842105264,0.026315789473684216,0.5402506030162677,0.09508455880225908
296,0.08421052631578947,0.026315789473684216,0.3046631125296449,0.07041245034050236
297,0.08947368421052632,0.026315789473684216,0.09375818491713367,0.04793893770067585
298,0.09473684210526316,0.026315789473684216,0.08031376029751576,0.04305419163629098
299,0.1,0.026315789473684216,0.06686933567789785,0.03816944557190611
300,0.0,0.021052631578947368,0.2619275810862951,0.059712899930878034
301,0.005263157894736842,0.021052631578947368,0.40808589118519656,0.0835942163588037
302,0.010526315789473684,0.021052631578947368,0.554244201284098,0.10747553278672937
303,0.015789473684210527,0.021052631578947368,0.3501330712571045,0.07244326219541651
304,0.021052631578947368,0.021052631578947368,0.1022382612143741,0.030046793226698777
305,0.02631578947368421,0.021052631578947368,0.14197432464385434,0.039394688935657646
306,0.031578947368421054,0.021052631578947368,0.26389063763682336,0.0635266888382384
307,0.03684210526315789,0.021052631578947368,0.2592808820214827,0.05975037713204018
308,0.042105263157894736,0.021052631578947368,0.1914080921019874,0.04201990962145249
309,0.04736842105263158,0.021052631578947368,0.16862807782969913,0.037082451050375324
310,0.05263157894736842,0.021052631578947368,0.18192228407517652,0.04237939963090658
311,0.05789473684210527,0.021052631578947368,0.1660458712103263,0.042419511818005
312,0.06315789473684211,0.021052631578947368,0.11370618445756658,0.03588857851331235
313,0.06842105263157894,0.021052631578947368,0.12197132672160181,0.038521150024151955
314,0.07368421052631578,0.021052631578947368,0.25144612701922764,0.05948073116605621
315,0.07894736842105264,0.021052631578947368,0.3201381448986183,0.07290839647566785
316,0.08421052631578947,0.021052631578947368,0.17609042431418825,0.059974356372255566
317,0.08947368421052632,0.021052631578947368,0.050624014379405044,0.04834442764255157
318,0.09473684210526316,0.021052631578947368,0.0738080896417974,0.047147389902513936
319,0.1,0.021052631578947368,0.09699216490418976,0.04595035216247631
320,0.0,0.01578947368421053,0.30258594593829335,0.07540801783475133
321,0.005263157894736842,0.01578947368421053,0.4138563404362203,0.09315598638624069
322,0.010526315789473684,0.01578947368421053,0.5251267349341473,0.11090395493773005
323,0.015789473684210527,0.01578947368421053,0.3230610487500837,0.07211931139336243
324,0.021052631578947368,0.01578947368421053,0.08182835248077117,0.026268091337012665
325,0.02631578947368421,0.01578947368421053,0.10840564509532791,0.03476048496275126
326,0.031578947368421054,0.01578947368421053,0.2115000773909901,0.058779625354800816
327,0.03684210526315789,0.01578947368421053,0.26380191490732263,0.06440080171088094
328,0.042105263157894736,0.01578947368421053,0.2907074550339903,0.06082299604897637
329,0.04736842105263158,0.01578947368421053,0.2612629457822219,0.05381770629657657
330,0.05263157894736842,0.01578947368421053,0.18673839702770453,0.0440704292717806
331,0.05789473684210527,0.01578947368421053,0.1881157668745192,0.049547330365720066
332,0.06315789473684211,0.01578947368421053,0.284370534972999,0.07405445410807886
333,0.06842105263157894,0.01578947368421053,0.3471159596300539,0.08640386512218153
334,0.07368421052631578,0.01578947368421053,0.342842697404259,0.07443785067977189
335,0.07894736842105264,0.01578947368421053,0.31315756489153734,0.06653906118763708
336,0.08421052631578947,0.01578947368421053,0.19453088637457353,0.07287555902146398
337,0.08947368421052632,0.01578947368421053,0.08739694677573273,0.07601584652906382
338,0.09473684210526316,0.01578947368421053,0.07220491852187723,0.053586451426846815
339,0.1,0.01578947368421053,0.05701289026802171,0.031157056324629808
340,0.0,0.010526315789473696,0.3209262252511174,0.08465611618355245
341,0.005263157894736842,0.010526315789473696,0.3973815955823647,0.0966520879045302
342,0.010526315789473684,0.010526315789473696,0.473836965913612,0.10864805962550796
343,0.015789473684210527,0.010526315789473696,0.2843132347255658,0.09063557167942535
344,0.021052631578947368,0.010526315789473696,0.06154211584760779,0.06887202627496017
345,0.02631578947368421,0.010526315789473696,0.0757944520483962,0.06258301191705765
346,0.031578947368421054,0.010526315789473696,0.15776777541454076,0.06071529214388728
347,0.03684210526315789,0.010526315789473696,0.25818324766194434,0.06702374186174498
348,0.042105263157894736,0.010526315789473696,0.3678197943499775,0.07742027632511671
349,0.04736842105263158,0.010526315789473696,0.3363092677814093,0.0696866804077419
350,0.05263157894736842,0.010526315789473696,0.19188108260755976,0.047448980185769866
351,0.05789473684210527,0.010526315789473696,0.21494342647203774,0.05792398636366318
352,0.06315789473684211,0.010526315789473696,0.44736893163442526,0.10928987554138822
353,0.06842105263157894,0.010526315789473696,0.561166794004888,0.13006689820418368
354,0.07368421052631578,0.010526315789473696,0.4377093707915003,0.08966618783711978
355,0.07894736842105264,0.010526315789473696,0.31977518942817396,0.06293521899072804
356,0.08421052631578947,0.010526315789473696,0.22117235454006226,0.08404834546668825
357,0.08947368421052632,0.010526315789473696,0.1278952359754426,0.09845044514404389
358,0.09473684210526316,0.010526315789473696,0.0772238479987594,0.05916433043256233
359,0.1,0.010526315789473696,0.02655246002207622,0.019878215721080752
360,0.0,0.005263157894736848,0.1607218202505483,0.042328058091776186
361,0.005263157894736842,0.005263157894736848,0.20294529788947477,0.05162284134964012
362,0.010526315789473684,0.005263157894736848,0.2451687755284013,0.060917624607504064
363,0.015789473684210527,0.005263157894736848,0.1521590885610722,0.25987352067042274
364,0.021052631578947368,0.005263157894736848,0.04224525601796109,0.48253705583397316
365,0.02631578947368421,0.005263157894736848,0.05084315101422308,0.3500593862890637
366,0.031578947368421054,0.005263157894736848,0.09330153959316306,0.11611280111316555
367,0.03684210526315789,0.005263157894736848,0.1714469793668213,0.053426806588795096
368,0.042105263157894736,0.005263157894736848,0.26743594473783866,0.07637110739018849
369,0.04736842105263158,0.005263157894736848,0.2706472221539129,0.07862540543861962
370,0.05263157894736842,0.005263157894736848,0.1996363492060325,0.06432770128468096
371,0.05789473684210527,0.005263157894736848,0.2798331975361605,0.07629134196343039
372,0.06315789473684211,0.005263157894736848,0.5490396974637988,0.12108166368303994
373,0.06842105263157894,0.005263157894736848,0.686467240110773,0.13997247515796607
374,0.07368421052631578,0.005263157894736848,0.5603368681964186,0.1070642661435252
